text,sentiment
para driver go-jek melakukan kegiatan gerakan bersih ranjau paku di jalan protokol jakarta .,neutral
sudah pada tahu belum kalau kami bisa sedekah instan bersama melalui lho !,neutral
"sate ini sangat khas dengan bumbu nya yang asli dan juga daging ayam nya yang besar . jadi , ini sangat cocok untuk dinikmati pada malam hari",positive
sudah mati rasa dengan indosat . dari minggu kemarin tidak bisa melihat video di twitter . bikin marah-marah terus,negative
wirid kok kesetanan . dasar manusia bodoh mendalami agama pakai ajaran sesat menyesatkan .,negative
"silakan ku njungi kedai kita buat yang kemarin cari handphone advan , xiaomi redmi 4a dan nokia 150",neutral
"lu ada masalah apa sih sama orang arab ? rasis benar ya lu ? dari kemarin-kemarin gue tidak pernah bahas agama , ras , suku atau bangsa lho ya ? idiot .",negative
ini terkait kasus blbi yang ramai saat ini . beberapa mantan petinggi jaman nya sudah banyak dipanggil kpk .,neutral
"telekomunikasi bukan hanya untuk kota besar , tapi juga sampai ke daerah pelosok dan perbatasan negara cc : telkomsel",neutral
"jangkauan siar nya tolong diperluas , karena banyak daerah yang belum bisa menikmati siaran net . terima kasih .",neutral
memesan nasi goreng pete tapi pete nya tidak ada terus bumbu nasi nya hambar plus kerupuk aci nya melempem . memesan cireng rasanya asin . memesan sate ayam pedas banget . memesan tahu kriuk rasanya pahit .,negative
kami makan malambdi sate maulana yusup di jalan . yusup . kami pesan sate ayam . sate sapi dan sate kambing . yang enak adalah sate ayam . sate kambing dan sapi juga okelah . karena kebanyakan pengunjung mengakibatan agak terlambat dan kewalahan bakar sate nya . tapi bumbu kacang cabe rawit sejak lama sudah siap . sate maulana yusup sudah terkenal sejak lama .,positive
"sekjen partai demokrasi indonesia perjuangan pdip hasto kristiyanto enggan menjelaskan kebenaran isu perombakan pasangan calon gubernur dan wakil gubernur jawa timur ,",neutral
"baru pertama kali ke suis butcher atas rekomendasi teman yang asli bandung . kata nya sudah sejak dia kecil sudah ada . tempat nya sih memang sudah agak kuno interior nya . untuk steak menurut saya enak . saus nya cenderung biasa tidak ada speciality nya . kemarin mau coba tenderloin lagi kosong . akhirnya memesan sirloin parmegio . secara keseluruhan baik 7,5 lah . minum jus avocado mmm enak",positive
bukti bahwa sunda memang gudang mode dan makanan . tidak dapat dijelaskan bagaimana enak nya bakmi parahiyangan . pokok nya pasti ketagihan,positive
"pengin roti bakar coklat keju , roti bakar kornet , indomie goreng kornet keju telur nya doyok kelapa gading downcastfacewithsweat smirkingface",neutral
"sebentar-sebentar itu bos lu kok ikut menyalakan lilin gereja hayo : v jadi ingin dijadikan presiden terus tidak bisa baca alquran orang nya juga begitu , entar malah yang dipakai kristenisasi : v",negative
penjual lambat menanggapi . ada kendala lama diurus . sampai sekarang barang masih aman,negative
"makanan nya enak dan harga nya pun terjangkau , ayam goreng nya wajib dicoba deh , ditambah sama tempe tah dan apa ati , makin berasa enak nya",positive
"0.5 % gips dapat memperkukuh struktus suatu bahan campuran , dan terakhir 0.25 % pupuk ts sebagai nutrisi .",neutral
"order eh enggak ada konfirmasi , ditunggu sampai 40 menit pun tiada kabar berita nya , giliran dinas bukan nya dibalas , eh malah dicancel , bukan masalah orderan nya sih , tetapi manner pak diriver nya",negative
dia ketahuan bikin indomie goreng jumbo padahal kan kalau 1 itu tidak kenyang .,neutral
ini apa-apaan sih kok makin ke sini di bca makin banyak potongan tidak jelas ?!,negative
paket sudah diterima dengan baik juragan . sedikit kecewa karena order warna hitam dikirim warna kuning .,negative
makan shabu shabu sambil ngobrol sama teman teman . tempat nya asik buat makan . harga nya tidak terlalu mahal .,positive
"sekalipun asyik tumbang , politikus gerindra masih yakin 2019 akan ganti presiden .",neutral
menteri pendayagunaan aparatur negara dan reformasi birokrasi menyarankan untuk segera melaporkan aparatur sipil negara yang tidak netral .,neutral
"seorang teman mengajak hang out saat sore , sayang nya tempat parkir hanya muat tidak lebih dari 5 mobil . jadi susah dan lumayan menghabiskan waktu yang lama hanya untuk mencari tempat parkir .",positive
"terletak diseputaran dago yang terkenal . tempat nya luas dan bisa untuk makan beramai-ramai . tersedia juga menu porsi besar . makanan nya enak dan sangat bervariasi . ada sea makanan dan indonesian food : ikan , sayuran , ayam sapi dan tersedia juga menu sarapan . minuman nya juga bervariasi . harga terjangkau . karyawan nya ramah dan memberikan informasi mengenai menu .",positive
"jaksa hilangkan 3 nama terdakwa e ktp , detik setya novanto lakukan ini saat sidang amp ; sebut jaksa : melalui",neutral
"pasta yang kami pesan ada 3 macam , semua rasanya biasa saja . untuk harga seperti itu . malah rasanya lebih enak buatan anak saya . tempat nya ramai . yang saya paling tidak suka adalah diarahkan parkir oleh tukang parkir nya , memarkir paralel di sisi pintu sopir merapat ke dinding batu kasar . jarak antara mobil dibuat sangat dekat sehingga susah untuk parkir .",negative
"kecil-kecil cabai rawit diusung pdip jadi cagub lampung , megawati singgung istri herman hn begini",neutral
"boleh dibilang ini adalah gerai mcd terbesar di bandung . lokasi nya asik karena berada di pusat kota , akses nya gampang karena dilalui kendaraan umum . keuntungan lain adalah berada disebelah istana plaza jadi habis shopping bisa langsung mampir ke mcd . wifi gratis namun speed nya cenderung lambat dan tidak stabil , khusus nya bila berada di lantai 2 . pelayan nya ramah . makanan nya standar mcd .",positive
"oh iya diketerangan kan note 3 pro , kok yang dikirim note 3 ya , kecewa juragan",negative
"kualitas makanan di valley sangat tidak sebanding dengan harga nya . terakhir ke valley tahun 2010 harga nya masih agak wajar , sekarang awal 2016 harga nya sudah di luar wajar . menu andalan nya zupa zupa sup . saat 2010 harga nya masih 27.500 sebelum pajak dan pelayanan . sekarang 52.500 sebelum pajak dan pelayanan . menu main course ayam dipukul rata 147.500 dan rasanya tidak enak .",negative
"paket saya juga sampai sekarang tidak sampai sampai sudah 5 hari status nya dengan pengiriman courier jakarta , parah sekarang jne",negative
"minimal indomie goreng exp . date masih kurang 3 bulan kok sudah mulai kadaluarsa karena aroma mi sudah mulai agak tengik , bumbu sudah mulai menggumpal dan saus nya sudah mulai berubah warna dan tekstur .",negative
gue kapan nih ditangkap ? gue tidak sabar menembak kepala polisi kalau datang ke rumah gue .,negative
"bagaimana tidak marah coba , kena php indosat terus nih . pulsa selalu terpotong ludes tak tersisa .",negative
"kalau yang benar-benar mencari bratwurst di sini tempat nya , memang sekarang hanya tinggal di sentrasari tapi kualitas makanan nya tetap mantap . sudah 6 tahun ke sana , rasa tetap oke ! tempat nya pribadi , jauh dari keramaian , jadi enak buat mengobrol santai . bikin cabang lagi dong !:",positive
"yang terhormat mau curhat , saya baru beli redmi 5 3 / 32 garansi tim tadi siang . baru intel-intel aplikasi , ini barusan layar nya bank hitam , kondisi hidup , di telepon mau . saya pencet tombol hanya getar saja .",neutral
"minimal kartu internet saya tidak dapat digunakan padahal kuota lokal masih , saya berada di lokasi aktivasi dan kartu juga sudah registrasi",neutral
"buat penyuka daging babi , makan mi dengan daging babi yang diolah di bakmi aloi bisa dipikirkan untuk dicoba . tetapi perlu diingat , mie nya adalah mi jadi yang boleh beli , bukan bikin , jadi untuk rasa mi , sepertinya bisa diabaikan . rasa dan tekstur daging babi nya , baik babi chasiu atau babi kecap , boleh masuk daftar menu enak .",positive
"tempat ini sungguh sangat mengasyikkan . terkahir ke sini saya bersama rekan rekan dan tamu kantor untuk bersantap malam di sini . mungkin ada sekitar 30 orang dan tempat nya cukup tidak kurang satu apa pun , pelayanan nya pun sangat baik . makanan nya enak-enak , terutama pizza nya dan banana pancake nya pun mantap ! selain makanan , tempat nya pun sungguh sangat terjangkau karena berada di tengah tengah kota .",positive
kalau mau ganti kartu atm depresi nya nanti tidak masalah ya dengan bca klikpay atau kelikbca nya,neutral
"banyak petinggi lagi pada berlomba mendekat ke habib , ustadz , kyai , ulama . lalu memakai peci , baju muslim dan sarung . bagus sih .. tapi kenapa selalu terjadi hanya jelang pilpres ya ?",negative
"saya menginap di suite room duduluran , dengan kondisi kamar tidak ada : - air panas tidak berfungsi - jendela kamar mandi banyak yang lapuk kaca ada yang pecah - tissue cuma ada di toilet - semua channel tv tidak jelas gambar nya - tidak ada signal wi - fi - tidak ada sandal fasilitas penginapan juga tidak ada area bermain anak-anak , tidak ada .",negative
"aku menyesal sudah beli handphone xiaomi , lain kali saya tidak ingin pakai handphone merek itu lagi",negative
bantai fpi ! ayo kita umat muslim bantai fpi sekarang juga ! jangan biarkan islam kita dicoreng sama sekumpulan pki berkedok islam !,negative
eh kalau naik grab terus mengaktifkan opo nya kita dapat promo jadi cuma 1 rupiah wow aku bahagia,positive
"saya kok yakin banyak yang berpikiran sama seperti saya , muak banget dengan cara komunikasi dan tata kata ala anies dan pandji sama-sama sampah",negative
"inilah mitos yang membuat tahun baru menjadi seremonial dan artifisial , tanpa kedalaman makna",neutral
batik outer kimono big sogan parang motif baru 150 ribu - tersedia di tokopedia,neutral
info sudah dicek minimal ternyata tidak lolos . __laugh__ tapi terima kasih ya minimal dikasih kesempatan psikotes,neutral
aku bosan dengan drama sinetron ini . ku mohon segeralah berakhir . lelah aku mengikuti alur nya .,negative
ketum pan mengatakan bahwa hasil pilkada jawa barat dan jateng menjadi bukti bahwa parpol tak bisa semau nya .,neutral
"secara keseluruhan baik : lumayan baik . atmosfer nya enak juga buat santai-santai bareng . cerita nya ke sini tidak sengaja karena pengin mencoba tempat baru . pas masuk yang dicari pria ya langsung resto nya dulu karena lapar . hahaha . aku pesan nasi bambu lupa nama nya menurut saya sih biasa saja , minuman nya sih enak , hanya kalau melihat harga nya ya jujur saja memang mahal saya kurang merekomendasikan tempat ini .",negative
minimal mohon bantuan nya order saya belum diambil berng nya oleh driver gojek tetapi status nya sudah dalam proses pengantaran,neutral
"desain yang sangat bagus dan unik penuh ukiran kayu yang sangat mendetail , suka dengan desain restoran . lebih suka bersantap di lantai atas terutama teras karena bisa melihat pemandangan sekitar braga . makanan enak , pelayanan sangat ramah .",positive
"efek keracunan sianida dari singkong , ketahuan kan demo berjilid ala nomer togel kemarin ternyata impor dari luar daerah juga . laugh out loud . untuk kalau mau demo , demokan bu risma itu , jangan ahok , tidak nyambung bray",negative
"kalau menurut kami ini merupakan restoran rekomendasi di bandung dari awal datang pelayanan nya bagus bagus pelayanan selain itu pemandangan di sini juga kece banget , makanan nya juga enak . tidak menyesal deh datang ke sini",positive
"hai martin , saat ini kami sudah meneruskan kembali dana nya pada saldo tokopedia kamu ya .",neutral
"bisa , kak , namun kecepatan akan turun 512 kbps dan jika kuota sudah habis bisa top naik kuota di-gya",neutral
"pelayanan buruk , harga mahal . tidak sudi gue makan di tempat seperti begini . kantin kampus saja bisa gue komentarin apalagi restoran . tidak lagi-lagi deh .",negative
ke sini beberapa tahun yang lalu bersama teman-teman . suasana nya sangat menyenangkan dengan pemandangan yang bagus dan hawa dingin yang menyegarkan . akan lebih baik datang ke sini pada malam hari . steak nya enak .,positive
"dan di saat kesabaran diuji cek begini , indomie tiba-tiba melintas dalam pikiran .",neutral
"lebih untung beli ori014 di bni , cashback 0,2 % untuk dana freshfund amp ; 0,05 % untuk non freshfund .",positive
sby juga cabut saja warga kehormatan nya ! lagipula sepakterjang sby uji banding banyak penyelewengan nya jika di banding pengabdian nya !,negative
"semakin sedikit engkau berbicara tentang kualitas mu , semakin orang ikhlas menghargai kehebatan mu",positive
kami kemari siang hari waktu makan siang di hari minggu bersama dengan teman kelompok kecil bir - delapan orang . di lantai atas kami harus menunggu kursi orang yang sedang makan karena semua kursi penuh . akhirnya kami dapat 1 meja untuk ukuran 4 orang yang akhirnya di tempat per-enam .,neutral
"makanan tidak ada yang bisa dipesan , kopi juga tidak ada . pesan onion ring dikasih calamari , chicken katsu tipis sekali plus nasi 35 ribu tidak sepadan banget . bawaan nya pengin marah . maaf tidak bakal balik lagi .",negative
meningkat nya presentase peminat ride sharing membuat toyota nekad menggelontorkan uang hingga $1 miliar pada grab demi menyelamatkan bisnis otomotif nya .,neutral
pembayaran dapat dicoba kembali melalui va bni dengan no rek 9880988622415253 dan kirim bukti bayar melalui email info : 1500 - 639,neutral
warung roti ini terletak di daerah gardu jati . menyediakan aneka roti bakar baik porsi kecil maupun besar . pisang bakar serta bubur ayam juga melengkapi menu . bubur ayam kampung sangat gurih dan menggoda . patut dicoba !,positive
cepat respon . pengiriman kilat . dan ramah . setelah akhirnya saya berputar-putar di toko lain yang tidak jelas . saya bertemu toko juragan ini yang pelayanan nya sangat memuaskan . tangkap sangat juragan .,positive
"steak nya tebal tapi empuk daging nya , rasanya juga pas , kebetulan saya ambil sauce yang nama nya buddy sauce enak juga , harga nya cukup terjangkau kisaran 90 ribuan sudah dapat yang 300 grm , kalau jalan jalan ke bandung lagi pasti harus mampir ke sini lagi",positive
ada tidak film genre crime yang pending nya yang jahat yang menang ? bosan melihat ending yang mudah ditebak bikin kesal,negative
susah payah selfie demi si samsung galaxy . yang penting usaha dan tetap bernyanyi,neutral
"korea selatan memang hebat , cinta produk sendiri . mobil yang berlalu lalang produk dalam negri , ac di hotel merek samsung bikin sendiri , telepon genggam buatan sendiri , bahkan semua di export untuk devisa . infra struktur nya melampaui kebutuhan saat ini , pariwisata nya oke banget .",positive
"beberapa pasta nya di sajikan dengan cara memasak yang berbeda dan untuk pertama kalinya tahu kalau sepageti itu jenis nya beragam ya di warung pasta ini , masih berasa dan suasana tempat nya yang nyaman , pernah juga beli paket yang free cheese kue avocado loveable banget",positive
"untuk rasa biasa saja tidak membuat saya terkesan , dengan harga 33 ribu untuk mi ayam dan segelas lemon tea kata nya tapi yang disajikan bukan lemon tea malah jeruk nipis tea dengan ukuran gelas kecil terasa kurang menggigit di lidah , untuk pelayan perlu dilatih untuk melayani pelanggan dengan sepenuh hati bukan lips service saja",negative
tempat dengan pemandangan menarik dan nyaman untuk anak-anak maupun orang tua . pilihan makanan lumayan banyak . tempat bermain anak juga ada . sayang ketika ke sana sedang ada pembangunan arena bermain anak .,positive
paling enak di sini tuna mayo pizza nya yang pinggir nya pakai cheesy bites . harga cukup murah . pelayanan cukup baik . tempat strategis .,positive
"memang ya sepertinya aku tidak ditakdirkan nikmatin indomie goreng , padahal cuma menebus mi nya lho . bisa-bisa nya berlebihan - cooked . grinningfacewithsweat",negative
"keren sekali tempat nya , benar benar sesuai dengan nama nya the 18th restoran dan lounge . nyaman sekali tempat nya . cocok banget buat makan sama keluarga . rata rata yang ke sini sama pasangan nya sih . tapi sama kelurga juga lebih asik kok . pelayan nya baik banget , ramah pula . untuk harga makan nya juga standar kok",positive
kenapa kalian semua cuma nyinyir di media sosial tentang fadli zon ? kenapa tidak demokan saja ? tidak berani ya ?,negative
"dengan interior bergaya ala belanda tempo dulu ini memang berada di daerah yang mempertahankan bentuk bangunan sejak era kolonial . restoran ini menyajikan masakan tionghua dan eropa peranakan yang khas . ada beberapa menu makanan yang direkomendasikan , antara lain , combo steak , nasi goreng spesial , kodok ala szechuan . aneka pizza nya juga enak . minuman yang harus dicoba adalah banana smothies .",positive
"ustaz abdul somad bersilaturahim dengan imam besar fpi habib rizieq syihab di mekkah , arab saudi . pertemuan itu .",neutral
"wifi di sini selalu eror , makanan dan minuman agak mahal , lumpiah goreng asin sekali , teh susu hanya sedikit enak , lama sekali untuk pesanan",negative
"zaman sekarang masih ada yang bicara pribumi ? lah , anda belum tahu mereka sudah jadi mayat ratusan tahun lalu di lenyapkan teknologi .",negative
"setiap kali ke tempat ini selalu saja ramai pengunjung nya , karena bakmi di sini enak dan murah , tempat nya juga strategis , berada di jalan utama kebon jati",positive
"gue tidak pernah suka politikus , gue sama-sama tidak suka anies maupun ahok . tapi kalau tendensi politik atau sekadar jijik bikin lo buta , mungkin kamulah yang sebenarnya toxic .",negative
tempat : tipikal kafe di jakarta dengan dominan kayu . oke untuk tempat nongkrong . makanan : saya memesan pasta aglio olio dan rasanya standard .,positive
"mantan presiden iran abolhassan banisadr , auvers - sur - oise , 1981 tempo .",neutral
"ajak keluarga , kawan satu kantor , kawan jalan , pacar , kawan pacar , atau bahkan mantan pacar , buat suara award ini .",neutral
"asli loh kaget ! biasanya tidak pernah absen , selalu ada foto bung karno terus kenapa sekarang mendadak dampingan dengan kyai mbah moen ya ?",neutral
"pemeliharaan tempat yang sangat buruk , sangat kotor dan terlihat tidak benar-benar higienis .",negative
"kami sekeluarga dengan 2 anak umur 3 6 tahun , datang tahun kemarin bulan puasa sekitar jam 4 sore , sebenarnya mau lihat-lihat dulu yang kata teman-teman tempat nya bagus , memang sih bagus dan sepi hanya sedikit pengunjung . pada saat itu ada rombongan keluarga juga membawa babi , jadi karena banyak yang bawa anak jadilah kami makan di sana , kami memilih tempat duduk di dalam . lanjutan",negative
"tersedia berbagai macam jajanan pasar tradisional dan juga masakan indonesia yang beragam , terletak di dalam kawasan cihampelas walk",positive
"interior nya menarik , di bagian dalam terdapat kaca besar di mana kita bisa melihat langsung ke taman . makanan nya biasa , servis nya lama dan parkir nya susah .",negative
"suatu hal yang mustahil , demokrat dengan pdip belum dapat mendekat , mungkin dedi - demiz dengan pada - golkar sebagai pengusung , lalu pdip usung ac jadi tiga pasang .",neutral
"senang sekali bisa berkunjung di ayam penyet bu tris , banyak menu yang tersedia , tapi pada saat itu saya hanya mencoba makanan sate , sungguh nikmat dan romantis sekali makan sambil ditemani dengan alunan live musik .",positive
"saya mengorderkan gocar untuk saudara saya guna cek up kesehatan nya dan sudah saya bayar dengan gopay , tapi saudara saya yang sakit masih dikenakan biasa cash . kurang ajar !",negative
mobil terpopuler di uni emirat arab adalah toyota kijang innova yang sepenuh nya diproduksi di indonesia .,neutral
penasaran dengan dusun bambu setelah mendapatkan info dari teman menjadikan dusun bambu menjadi daftar yang wajib saya ku njungi ketika menghabiskan liburan di bandung . saya berangkat dari dago atas dan menuju dusun bambu melewati dago atas dan ke arah lembang . perjalanan menuju lokasi dusun bambu cukup jauh dibandingkan ke kampung daun atau sapu lidi .,positive
"delicious sundanese food : ayam ungkep , terong raos , sup merah ikan gurame , tempe bacem , sambel jengkol , cimplung . bagus services .",positive
"sesuai nama nya , restoran ini unik dalam menyajikan makanan nya , yaitu memakai piring beralas daun . cara antre memilih makanan nya juga unik , karena calon makanan dijejer , tamu bisa memilih dan nantinya akan dimasak kembali sampai matang . makanan yang disajikan lebih seperti makanan rumahan jawa / sunda . dari segi jenis makanan maupun rasa , tak ada yang istimewa .",negative
"kfc bandung supermall fasilitas nya lengkap luas , agak jarang ditemukan dikfc lainnya . keramahtamaan karyawan nya juga sangat bagus",positive
percayakah masyarakat indonesia dengan karangan bapak polisi yang terhormat ini ? yang kata nya sudah bertemu dengan pemotor nya ? silakan anda nilai mengarang di bawah ini . dapat nilai berapa ?,negative
"ini berdasarkan pengalaman terakhir aku ke sana ya . minggu lalu , aku pesan pollo al pomodoro , dan entah pasta atau daging ayam nya itu berasa kulkas banget , jadi kurang segar .",positive
"saya baru saja ganti kartu yang rusak , tapi tetap tidak ada sinyal .",neutral
"selamat siang , jika ada hal lain yang bapak akan tanyakan dapat mention kami kembali . terima kasih zan",neutral
"tempat sih oke , cuma parkir nya kadang di jalanan tidak ada yang jaga , tidak tahu pas saya datang lagi ramai mobil atau bagaimana . saya pesan soto ayam , lumayan , pesan juga nasi merah . oke rasanya .",positive
"untuk perihal pergantian rekening untuk pembayaran autodebet bpjs , bpk luqman bisa datang ke kantor cbg bank mandiri pengajuan autodebet tersebut ya untuk dapat dilakukan pemberhentian terlebih dahulu .",neutral
prognosis kerawanan pemilu 2019 dapat ditelusuri berdasarkan ipc pada pemilu 2014 yaitu diidentifikasi 14 kerawanan pemilu .,neutral
"di tempat ini sate nya enak hanya saja bumbu nya tidak masuk menurut saya , bumbu nya kurang enak , secara keseluruhan baik jadi biasa saja",negative
3 opsi pdip untuk pilkada jawa barat usai golkar - demokrat berkoalisi - news,neutral
"resto ini cukup luas , suasana sangat menyenangkan , pengunjung dapat melihat pemandangan kota bandung . menu makanan barat dan indonesian makanan . harga sesuai kualitas dan pelayanan .",positive
pemilih maupun saksi juga tidak diperbolehkan mengenakan atribut dukungan terhadap salah satu paslon saat mencoblos di pilkada serentak 2018 .,neutral
menyalahi konstitusi mana ada di dpr fraksi independent ? itu hanya akal-akalan fahri hamzah takut jadi pengangguran,negative
tidak mungkin saracen dan mca bergerak tanpa ada dukungan dana dengan tujuan utama untuk menghancurkan tokoh tertentu . ini pasti kerjaan fadli zon dan prabowo .,negative
"the peak , salah satu resto di daerah lembang kab bandung yang ingin sekali kami coba . bersama suami kami sempat tersesat karena memang kami ke sana malam hari dengan jalan sempit dan gelap akhirnya kami menemukan nya . tempat nya terkesan suram kurang menarik , staf yang cuek , malah mengobrol tanpa memperdulikan kehadiran kami , setelah duduk agak lama , tidak ada yang menyodorkan daftar menu , akhirnya kami pergi .",negative
iya itu yang bikin saya kesal . ini bukan kesalahan sang pelamar tapi jelas 100 % kesalahan pihak yang di atas yang entah bagaimana cara mereka berkordinasi . nyesek saya itu walaupun ini kasus teman saya yang di lampung . sayang saja pemerintah sendiri tidak tahu lulusan untuk posisi nya sendiri,negative
tempat nya di dago atas sehingga pemandangan dari restoran nya bagus sekali . hawa segar . menu nya sedikit tetapi lumayan enak-enak terutama tempe mendoan dan nasi liwet nya .,positive
kita dapat melakukan pembelian paket dorongan dan promoted dorongan menggunakan bukalapak credits .,neutral
"suasana pedesaan terasa di sini , banyak tanaman padi dan anda bisa sewa sampan untuk berkeliling di danau buatan , hanya saja untuk makanan kurang enak dan agak mahal .",neutral
"banyak komen di tripadvisor membuat saya penasaran , bermodalkan perut kosong supaya melahap lontong padang kesukaan saya ternyata benar-benar membuat kecewa , akhirnya saya cuma minta dibungkus saja selera makan pun menjadi luntur . masih mending makan lontong padang yang di itb , untuk rasa masih jauh",negative
"telah hilang handphone xiaomi redmi note 5 warna gold 64 / 4 di daerah duri selatan , jembatan lima , tambora , jakarta barat .",neutral
"untuk mencapai kafe lawang wangi itu butuh usaha lebih , kita harus menyusuri jalan sempit yang menanjak dan berkelas kelok . tetapi , seperti layaknya jalan menanjak lainnya . pemandangan di atas . wow . worth of effort . masuk gerbang juga menanjak , kita akan disambut dengan galeri pameran seni . tergantung tema . keren .",positive
