text,sentiment,cleaning,casefolding,tokenizing,normalisasi,stopword,steeming,cleaned
"waktu saya ke restoran itu , pelayan nya mendatangi saya dan bertanya untuk berapa orang .",neutral,waktu saya ke restoran itu pelayan nya mendatangi saya dan bertanya untuk berapa orang ,waktu saya ke restoran itu pelayan nya mendatangi saya dan bertanya untuk berapa orang ,"['waktu', 'saya', 'ke', 'restoran', 'itu', 'pelayan', 'nya', 'mendatangi', 'saya', 'dan', 'bertanya', 'untuk', 'berapa', 'orang']","['waktu', 'saya', 'ke', 'restoran', 'itu', 'pelayan', 'nya', 'mendatangi', 'saya', 'dan', 'bertanya', 'untuk', 'berapa', 'orang']","['restoran', 'pelayan', 'nya', 'orang']","['restoran', 'layan', 'nya', 'orang']",restoran layan nya orang
"ini pertama kali saya makan abuba steak di luar jakarta . rasanya agak berbeda dengan yang saya biasa nikmati di abuba steak jakarta . kurang enak . suasana restoran nya oke . toilet nya sudah agak tua , harus sedikit diperbaharui",negative,ini pertama kali saya makan abuba steak di luar jakarta rasanya agak berbeda dengan yang saya biasa nikmati di abuba steak jakarta kurang enak suasana restoran nya oke toilet nya sudah agak tua harus sedikit diperbaharui,ini pertama kali saya makan abuba steak di luar jakarta rasanya agak berbeda dengan yang saya biasa nikmati di abuba steak jakarta kurang enak suasana restoran nya oke toilet nya sudah agak tua harus sedikit diperbaharui,"['ini', 'pertama', 'kali', 'saya', 'makan', 'abuba', 'steak', 'di', 'luar', 'jakarta', 'rasanya', 'agak', 'berbeda', 'dengan', 'yang', 'saya', 'biasa', 'nikmati', 'di', 'abuba', 'steak', 'jakarta', 'kurang', 'enak', 'suasana', 'restoran', 'nya', 'oke', 'toilet', 'nya', 'sudah', 'agak', 'tua', 'harus', 'sedikit', 'diperbaharui']","['ini', 'pertama', 'kali', 'saya', 'makan', 'abuba', 'steak', 'di', 'luar', 'jakarta', 'rasanya', 'agak', 'berbeda', 'dengan', 'yang', 'saya', 'biasa', 'nikmati', 'di', 'abuba', 'steak', 'jakarta', 'kurang', 'enak', 'suasana', 'restoran', 'nya', 'oke', 'toilet', 'nya', 'sudah', 'agak', 'tua', 'harus', 'sedikit', 'diperbaharui']","['kali', 'makan', 'abuba', 'steak', 'jakarta', 'berbeda', 'nikmati', 'abuba', 'steak', 'jakarta', 'enak', 'suasana', 'restoran', 'nya', 'oke', 'toilet', 'nya', 'tua', 'diperbaharui']","['kali', 'makan', 'abuba', 'steak', 'jakarta', 'beda', 'nikmat', 'abuba', 'steak', 'jakarta', 'enak', 'suasana', 'restoran', 'nya', 'oke', 'toilet', 'nya', 'tua', 'baharu']",kali makan abuba steak jakarta beda nikmat abuba steak jakarta enak suasana restoran nya oke toilet nya tua baharu
"jadi . saya lapor dan penasaran png makan di sini . suasana nya oke , adem , meja dan kursi nya mengingatkan meja kursi waktu sampai dengan . pertama pesan berjalan mulus , suara mas-mas nya kecil sekali ampun deh tidak jelas bicara apa blubup blubup begitu haha saya memesan mi ayam 2baso ekstra , pacar saya memesan bakso urat soun . tidak lama datang pesanan pacar saya dan ternyata tidak sesuai ekspektasi .",negative,jadi saya lapor dan penasaran png makan di sini suasana nya oke adem meja dan kursi nya mengingatkan meja kursi waktu sampai dengan pertama pesan berjalan mulus suara mas mas nya kecil sekali ampun deh tidak jelas bicara apa blubup blubup begitu haha saya memesan mi ayam baso ekstra pacar saya memesan bakso urat soun tidak lama datang pesanan pacar saya dan ternyata tidak sesuai ekspektasi ,jadi saya lapor dan penasaran png makan di sini suasana nya oke adem meja dan kursi nya mengingatkan meja kursi waktu sampai dengan pertama pesan berjalan mulus suara mas mas nya kecil sekali ampun deh tidak jelas bicara apa blubup blubup begitu haha saya memesan mi ayam baso ekstra pacar saya memesan bakso urat soun tidak lama datang pesanan pacar saya dan ternyata tidak sesuai ekspektasi ,"['jadi', 'saya', 'lapor', 'dan', 'penasaran', 'png', 'makan', 'di', 'sini', 'suasana', 'nya', 'oke', 'adem', 'meja', 'dan', 'kursi', 'nya', 'mengingatkan', 'meja', 'kursi', 'waktu', 'sampai', 'dengan', 'pertama', 'pesan', 'berjalan', 'mulus', 'suara', 'mas', 'mas', 'nya', 'kecil', 'sekali', 'ampun', 'deh', 'tidak', 'jelas', 'bicara', 'apa', 'blubup', 'blubup', 'begitu', 'haha', 'saya', 'memesan', 'mi', 'ayam', 'baso', 'ekstra', 'pacar', 'saya', 'memesan', 'bakso', 'urat', 'soun', 'tidak', 'lama', 'datang', 'pesanan', 'pacar', 'saya', 'dan', 'ternyata', 'tidak', 'sesuai', 'ekspektasi']","['jadi', 'saya', 'lapor', 'dan', 'penasaran', 'png', 'makan', 'di', 'sini', 'suasana', 'nya', 'oke', 'adem', 'meja', 'dan', 'kursi', 'nya', 'mengingatkan', 'meja', 'kursi', 'waktu', 'sampai', 'dengan', 'pertama', 'pesan', 'berjalan', 'mulus', 'suara', 'mas', 'mas', 'nya', 'kecil', 'sekali', 'ampun', 'deh', 'tidak', 'jelas', 'bicara', 'apa', 'blubup', 'blubup', 'begitu', 'haha', 'saya', 'memesan', 'mi', 'ayam', 'baso', 'ekstra', 'pacar', 'saya', 'memesan', 'bakso', 'urat', 'soun', 'tidak', 'lama', 'datang', 'pesanan', 'pacar', 'saya', 'dan', 'ternyata', 'tidak', 'sesuai', 'ekspektasi']","['lapor', 'penasaran', 'png', 'makan', 'suasana', 'nya', 'oke', 'adem', 'meja', 'kursi', 'nya', 'meja', 'kursi', 'pesan', 'berjalan', 'mulus', 'suara', 'mas', 'mas', 'nya', 'ampun', 'deh', 'bicara', 'blubup', 'blubup', 'haha', 'memesan', 'mi', 'ayam', 'baso', 'ekstra', 'pacar', 'memesan', 'bakso', 'urat', 'soun', 'pesanan', 'pacar', 'sesuai', 'ekspektasi']","['lapor', 'penasaran', 'png', 'makan', 'suasana', 'nya', 'oke', 'adem', 'meja', 'kursi', 'nya', 'meja', 'kursi', 'pesan', 'jalan', 'mulus', 'suara', 'mas', 'mas', 'nya', 'ampun', 'deh', 'bicara', 'blubup', 'blubup', 'haha', 'mes', 'mi', 'ayam', 'baso', 'ekstra', 'pacar', 'mes', 'bakso', 'urat', 'soun', 'pesan', 'pacar', 'sesuai', 'ekspektasi']",lapor penasaran png makan suasana nya oke adem meja kursi nya meja kursi pesan jalan mulus suara mas mas nya ampun deh bicara blubup blubup haha mes mi ayam baso ekstra pacar mes bakso urat soun pesan pacar sesuai ekspektasi
the best city ringan di tengah kota bandung . suasana yang romantis untuk nge date atau acara spesial . makanan dan minuman nya juga oke untuk dicoba . rekomendasi banget . terima kasih untuk mas kamal untuk pelayanan yang sangat ramah .,positive,the best city ringan di tengah kota bandung suasana yang romantis untuk nge date atau acara spesial makanan dan minuman nya juga oke untuk dicoba rekomendasi banget terima kasih untuk mas kamal untuk pelayanan yang sangat ramah ,the best city ringan di tengah kota bandung suasana yang romantis untuk nge date atau acara spesial makanan dan minuman nya juga oke untuk dicoba rekomendasi banget terima kasih untuk mas kamal untuk pelayanan yang sangat ramah ,"['the', 'best', 'city', 'ringan', 'di', 'tengah', 'kota', 'bandung', 'suasana', 'yang', 'romantis', 'untuk', 'nge', 'date', 'atau', 'acara', 'spesial', 'makanan', 'dan', 'minuman', 'nya', 'juga', 'oke', 'untuk', 'dicoba', 'rekomendasi', 'banget', 'terima', 'kasih', 'untuk', 'mas', 'kamal', 'untuk', 'pelayanan', 'yang', 'sangat', 'ramah']","['the', 'best', 'city', 'ringan', 'di', 'tengah', 'kota', 'bandung', 'suasana', 'yang', 'romantis', 'untuk', 'nge', 'date', 'atau', 'acara', 'spesial', 'makanan', 'dan', 'minuman', 'nya', 'juga', 'oke', 'untuk', 'dicoba', 'rekomendasi', 'banget', 'terima', 'kasih', 'untuk', 'mas', 'kamal', 'untuk', 'pelayanan', 'yang', 'sangat', 'ramah']","['the', 'best', 'city', 'ringan', 'kota', 'bandung', 'suasana', 'romantis', 'nge', 'date', 'acara', 'spesial', 'makanan', 'minuman', 'nya', 'oke', 'dicoba', 'rekomendasi', 'banget', 'terima', 'kasih', 'mas', 'kamal', 'pelayanan', 'ramah']","['the', 'best', 'city', 'ringan', 'kota', 'bandung', 'suasana', 'romantis', 'nge', 'date', 'acara', 'spesial', 'makan', 'minum', 'nya', 'oke', 'coba', 'rekomendasi', 'banget', 'terima', 'kasih', 'mas', 'kamal', 'layan', 'ramah']",the best city ringan kota bandung suasana romantis nge date acara spesial makan minum nya oke coba rekomendasi banget terima kasih mas kamal layan ramah
"cuma kalau besok mau mencari , dia ada di rak yang dekat cream krim wardah bersebrangan sama rak lotion citra , sistur .",neutral,cuma kalau besok mau mencari dia ada di rak yang dekat cream krim wardah bersebrangan sama rak lotion citra sistur ,cuma kalau besok mau mencari dia ada di rak yang dekat cream krim wardah bersebrangan sama rak lotion citra sistur ,"['cuma', 'kalau', 'besok', 'mau', 'mencari', 'dia', 'ada', 'di', 'rak', 'yang', 'dekat', 'cream', 'krim', 'wardah', 'bersebrangan', 'sama', 'rak', 'lotion', 'citra', 'sistur']","['cuma', 'kalau', 'besok', 'mau', 'mencari', 'dia', 'ada', 'di', 'rak', 'yang', 'dekat', 'cream', 'krim', 'wardah', 'bersebrangan', 'sama', 'rak', 'lotion', 'citra', 'sistur']","['besok', 'mencari', 'rak', 'cream', 'krim', 'wardah', 'bersebrangan', 'rak', 'lotion', 'citra', 'sistur']","['besok', 'cari', 'rak', 'cream', 'krim', 'wardah', 'bersebrangan', 'rak', 'lotion', 'citra', 'sistur']",besok cari rak cream krim wardah bersebrangan rak lotion citra sistur
"sangat suka minuman di sini selain merah meriah rasanya juga enak dan rasa manis pas sekali , terdapat beraneka ragam jenis minuman tapi favorit saya masih tetap es teh manis , mungkin lidah saya terlalu ndeso kali ya , hehehe",positive,sangat suka minuman di sini selain merah meriah rasanya juga enak dan rasa manis pas sekali terdapat beraneka ragam jenis minuman tapi favorit saya masih tetap es teh manis mungkin lidah saya terlalu ndeso kali ya hehehe,sangat suka minuman di sini selain merah meriah rasanya juga enak dan rasa manis pas sekali terdapat beraneka ragam jenis minuman tapi favorit saya masih tetap es teh manis mungkin lidah saya terlalu ndeso kali ya hehehe,"['sangat', 'suka', 'minuman', 'di', 'sini', 'selain', 'merah', 'meriah', 'rasanya', 'juga', 'enak', 'dan', 'rasa', 'manis', 'pas', 'sekali', 'terdapat', 'beraneka', 'ragam', 'jenis', 'minuman', 'tapi', 'favorit', 'saya', 'masih', 'tetap', 'es', 'teh', 'manis', 'mungkin', 'lidah', 'saya', 'terlalu', 'ndeso', 'kali', 'ya', 'hehehe']","['sangat', 'suka', 'minuman', 'di', 'sini', 'selain', 'merah', 'meriah', 'rasanya', 'juga', 'enak', 'dan', 'rasa', 'manis', 'pas', 'sekali', 'terdapat', 'beraneka', 'ragam', 'jenis', 'minuman', 'tapi', 'favorit', 'saya', 'masih', 'tetap', 'es', 'teh', 'manis', 'mungkin', 'lidah', 'saya', 'terlalu', 'ndeso', 'kali', 'ya', 'hehehe']","['suka', 'minuman', 'merah', 'meriah', 'enak', 'manis', 'pas', 'beraneka', 'ragam', 'jenis', 'minuman', 'favorit', 'es', 'teh', 'manis', 'lidah', 'ndeso', 'kali', 'ya', 'hehehe']","['suka', 'minum', 'merah', 'riah', 'enak', 'manis', 'pas', 'aneka', 'ragam', 'jenis', 'minum', 'favorit', 'es', 'teh', 'manis', 'lidah', 'ndeso', 'kali', 'ya', 'hehehe']",suka minum merah riah enak manis pas aneka ragam jenis minum favorit es teh manis lidah ndeso kali ya hehehe
"heroik kata nya . tetapi kabur tidak pulang-pulang , terus asik merengek minta dihilangkan tuduhan-tuduhan ke dia . duh , apa sudah kehabisan idola sampai yang pengecut begitu pun dipuja-puja .",negative,heroik kata nya tetapi kabur tidak pulang pulang terus asik merengek minta dihilangkan tuduhan tuduhan ke dia duh apa sudah kehabisan idola sampai yang pengecut begitu pun dipuja puja ,heroik kata nya tetapi kabur tidak pulang pulang terus asik merengek minta dihilangkan tuduhan tuduhan ke dia duh apa sudah kehabisan idola sampai yang pengecut begitu pun dipuja puja ,"['heroik', 'kata', 'nya', 'tetapi', 'kabur', 'tidak', 'pulang', 'pulang', 'terus', 'asik', 'merengek', 'minta', 'dihilangkan', 'tuduhan', 'tuduhan', 'ke', 'dia', 'duh', 'apa', 'sudah', 'kehabisan', 'idola', 'sampai', 'yang', 'pengecut', 'begitu', 'pun', 'dipuja', 'puja']","['heroik', 'kata', 'nya', 'tetapi', 'kabur', 'tidak', 'pulang', 'pulang', 'terus', 'asik', 'merengek', 'meminta', 'dihilangkan', 'tuduhan', 'tuduhan', 'ke', 'dia', 'duh', 'apa', 'sudah', 'kehabisan', 'idola', 'sampai', 'yang', 'pengecut', 'begitu', 'pun', 'dipuja', 'puja']","['heroik', 'nya', 'kabur', 'pulang', 'pulang', 'asik', 'merengek', 'dihilangkan', 'tuduhan', 'tuduhan', 'duh', 'kehabisan', 'idola', 'pengecut', 'dipuja', 'puja']","['heroik', 'nya', 'kabur', 'pulang', 'pulang', 'asik', 'rengek', 'hilang', 'tuduh', 'tuduh', 'duh', 'habis', 'idola', 'kecut', 'puja', 'puja']",heroik nya kabur pulang pulang asik rengek hilang tuduh tuduh duh habis idola kecut puja puja
restoran ini terletak di dalam hotel hyatt bandung . menyuguhkan beberapa menu yang cukup memanjakan lidah para pengunjung . konsep garmen restoran memang benar-benar terasa di restoran ini .,positive,restoran ini terletak di dalam hotel hyatt bandung menyuguhkan beberapa menu yang cukup memanjakan lidah para pengunjung konsep garmen restoran memang benar benar terasa di restoran ini ,restoran ini terletak di dalam hotel hyatt bandung menyuguhkan beberapa menu yang cukup memanjakan lidah para pengunjung konsep garmen restoran memang benar benar terasa di restoran ini ,"['restoran', 'ini', 'terletak', 'di', 'dalam', 'hotel', 'hyatt', 'bandung', 'menyuguhkan', 'beberapa', 'menu', 'yang', 'cukup', 'memanjakan', 'lidah', 'para', 'pengunjung', 'konsep', 'garmen', 'restoran', 'memang', 'benar', 'benar', 'terasa', 'di', 'restoran', 'ini']","['restoran', 'ini', 'terletak', 'di', 'dalam', 'hotel', 'hyatt', 'bandung', 'menyuguhkan', 'beberapa', 'menu', 'yang', 'cukup', 'memanjakan', 'lidah', 'para', 'pengunjung', 'konsep', 'garmen', 'restoran', 'memang', 'benar', 'benar', 'terasa', 'di', 'restoran', 'ini']","['restoran', 'terletak', 'hotel', 'hyatt', 'bandung', 'menyuguhkan', 'menu', 'memanjakan', 'lidah', 'pengunjung', 'konsep', 'garmen', 'restoran', 'restoran']","['restoran', 'letak', 'hotel', 'hyatt', 'bandung', 'suguh', 'menu', 'manja', 'lidah', 'unjung', 'konsep', 'garmen', 'restoran', 'restoran']",restoran letak hotel hyatt bandung suguh menu manja lidah unjung konsep garmen restoran restoran
sempurnakan akhir minggu kamu dengan warna rosewood cantik dari sariayu color trend 2018 inspirasi jakarta matte lip cream shade j - 01 .,neutral,sempurnakan akhir minggu kamu dengan warna rosewood cantik dari sariayu color trend inspirasi jakarta matte lip cream shade j ,sempurnakan akhir minggu kamu dengan warna rosewood cantik dari sariayu color trend inspirasi jakarta matte lip cream shade j ,"['sempurnakan', 'akhir', 'minggu', 'kamu', 'dengan', 'warna', 'rosewood', 'cantik', 'dari', 'sariayu', 'color', 'trend', 'inspirasi', 'jakarta', 'matte', 'lip', 'cream', 'shade', 'j']","['sempurnakan', 'akhir', 'minggu', 'kamu', 'dengan', 'warna', 'rosewood', 'cantik', 'dari', 'sariayu', 'color', 'trend', 'inspirasi', 'jakarta', 'matte', 'lip', 'cream', 'shade', 'saja']","['sempurnakan', 'minggu', 'warna', 'rosewood', 'cantik', 'sariayu', 'color', 'trend', 'inspirasi', 'jakarta', 'matte', 'lip', 'cream', 'shade']","['sempurna', 'minggu', 'warna', 'rosewood', 'cantik', 'sariayu', 'color', 'trend', 'inspirasi', 'jakarta', 'matte', 'lip', 'cream', 'shade']",sempurna minggu warna rosewood cantik sariayu color trend inspirasi jakarta matte lip cream shade
"saya mengorderkan gocar untuk saudara saya guna cek up kesehatan nya dan sudah saya bayar dengan gopay , tapi saudara saya yang sakit masih dikenakan biasa cash . kurang ajar !",negative,saya mengorderkan gocar untuk saudara saya guna cek up kesehatan nya dan sudah saya bayar dengan gopay tapi saudara saya yang sakit masih dikenakan biasa cash kurang ajar ,saya mengorderkan gocar untuk saudara saya guna cek up kesehatan nya dan sudah saya bayar dengan gopay tapi saudara saya yang sakit masih dikenakan biasa cash kurang ajar ,"['saya', 'mengorderkan', 'gocar', 'untuk', 'saudara', 'saya', 'guna', 'cek', 'up', 'kesehatan', 'nya', 'dan', 'sudah', 'saya', 'bayar', 'dengan', 'gopay', 'tapi', 'saudara', 'saya', 'yang', 'sakit', 'masih', 'dikenakan', 'biasa', 'cash', 'kurang', 'ajar']","['saya', 'mengorderkan', 'gocar', 'untuk', 'saudara', 'saya', 'guna', 'cek', 'up', 'kesehatan', 'nya', 'dan', 'sudah', 'saya', 'bayar', 'dengan', 'gopay', 'tapi', 'saudara', 'saya', 'yang', 'sakit', 'masih', 'dikenakan', 'biasa', 'cash', 'kurang', 'ajar']","['mengorderkan', 'gocar', 'saudara', 'cek', 'up', 'kesehatan', 'nya', 'bayar', 'gopay', 'saudara', 'sakit', 'dikenakan', 'cash', 'ajar']","['order', 'gocar', 'saudara', 'cek', 'up', 'sehat', 'nya', 'bayar', 'gopay', 'saudara', 'sakit', 'kena', 'cash', 'ajar']",order gocar saudara cek up sehat nya bayar gopay saudara sakit kena cash ajar
yuk ikutan akhir pekan quiz dan menangkan pulsa nya ! jangan lupa mengikuti dan dulu ya,neutral,yuk ikutan akhir pekan quiz dan menangkan pulsa nya jangan lupa mengikuti dan dulu ya,yuk ikutan akhir pekan quiz dan menangkan pulsa nya jangan lupa mengikuti dan dulu ya,"['yuk', 'ikutan', 'akhir', 'pekan', 'quiz', 'dan', 'menangkan', 'pulsa', 'nya', 'jangan', 'lupa', 'mengikuti', 'dan', 'dulu', 'ya']","['yuk', 'ikutan', 'akhir', 'pekan', 'quiz', 'dan', 'menangkan', 'pulsa', 'nya', 'jangan', 'lupa', 'mengikuti', 'dan', 'dulu', 'ya']","['yuk', 'ikutan', 'pekan', 'quiz', 'menangkan', 'pulsa', 'nya', 'lupa', 'mengikuti', 'ya']","['yuk', 'ikut', 'pekan', 'quiz', 'menang', 'pulsa', 'nya', 'lupa', 'ikut', 'ya']",yuk ikut pekan quiz menang pulsa nya lupa ikut ya
"kampung daun memiliki suasana yang nyaman , seperti di pegunungan , makan siang ataupun makan malam , di kampung daun ini sangatlah romantis , ditemani gemericik air , suasana hijau , cuaca sejuk , dengan makanan khas sunda indonesia selain itu sudah ada makanan luar seperti steak , yang ingin mencicipi menu istimewa seperti nasi timbel dan nasi campur sunda sangatlah cocok di sini . makan serabi ditemani minuman bajigur menambahkan hangat nya suasana .",positive,kampung daun memiliki suasana yang nyaman seperti di pegunungan makan siang ataupun makan malam di kampung daun ini sangatlah romantis ditemani gemericik air suasana hijau cuaca sejuk dengan makanan khas sunda indonesia selain itu sudah ada makanan luar seperti steak yang ingin mencicipi menu istimewa seperti nasi timbel dan nasi campur sunda sangatlah cocok di sini makan serabi ditemani minuman bajigur menambahkan hangat nya suasana ,kampung daun memiliki suasana yang nyaman seperti di pegunungan makan siang ataupun makan malam di kampung daun ini sangatlah romantis ditemani gemericik air suasana hijau cuaca sejuk dengan makanan khas sunda indonesia selain itu sudah ada makanan luar seperti steak yang ingin mencicipi menu istimewa seperti nasi timbel dan nasi campur sunda sangatlah cocok di sini makan serabi ditemani minuman bajigur menambahkan hangat nya suasana ,"['kampung', 'daun', 'memiliki', 'suasana', 'yang', 'nyaman', 'seperti', 'di', 'pegunungan', 'makan', 'siang', 'ataupun', 'makan', 'malam', 'di', 'kampung', 'daun', 'ini', 'sangatlah', 'romantis', 'ditemani', 'gemericik', 'air', 'suasana', 'hijau', 'cuaca', 'sejuk', 'dengan', 'makanan', 'khas', 'sunda', 'indonesia', 'selain', 'itu', 'sudah', 'ada', 'makanan', 'luar', 'seperti', 'steak', 'yang', 'ingin', 'mencicipi', 'menu', 'istimewa', 'seperti', 'nasi', 'timbel', 'dan', 'nasi', 'campur', 'sunda', 'sangatlah', 'cocok', 'di', 'sini', 'makan', 'serabi', 'ditemani', 'minuman', 'bajigur', 'menambahkan', 'hangat', 'nya', 'suasana']","['kampung', 'daun', 'memiliki', 'suasana', 'yang', 'nyaman', 'seperti', 'di', 'pegunungan', 'makan', 'siang', 'ataupun', 'makan', 'malam', 'di', 'kampung', 'daun', 'ini', 'sangatlah', 'romantis', 'ditemani', 'gemericik', 'air', 'suasana', 'hijau', 'cuaca', 'sejuk', 'dengan', 'makanan', 'khas', 'sunda', 'indonesia', 'selain', 'itu', 'sudah', 'ada', 'makanan', 'luar', 'seperti', 'steak', 'yang', 'ingin', 'mencicipi', 'menu', 'istimewa', 'seperti', 'nasi', 'timbel', 'dan', 'nasi', 'campur', 'sunda', 'sangatlah', 'cocok', 'di', 'sini', 'makan', 'serabi', 'ditemani', 'minuman', 'bajigur', 'menambahkan', 'hangat', 'nya', 'suasana']","['kampung', 'daun', 'memiliki', 'suasana', 'nyaman', 'pegunungan', 'makan', 'siang', 'makan', 'malam', 'kampung', 'daun', 'romantis', 'ditemani', 'gemericik', 'air', 'suasana', 'hijau', 'cuaca', 'sejuk', 'makanan', 'khas', 'sunda', 'indonesia', 'makanan', 'steak', 'mencicipi', 'menu', 'istimewa', 'nasi', 'timbel', 'nasi', 'campur', 'sunda', 'cocok', 'makan', 'serabi', 'ditemani', 'minuman', 'bajigur', 'hangat', 'nya', 'suasana']","['kampung', 'daun', 'milik', 'suasana', 'nyaman', 'gunung', 'makan', 'siang', 'makan', 'malam', 'kampung', 'daun', 'romantis', 'tani', 'gemericik', 'air', 'suasana', 'hijau', 'cuaca', 'sejuk', 'makan', 'khas', 'sunda', 'indonesia', 'makan', 'steak', 'cicip', 'menu', 'istimewa', 'nasi', 'timbel', 'nasi', 'campur', 'sunda', 'cocok', 'makan', 'serabi', 'tani', 'minum', 'bajigur', 'hangat', 'nya', 'suasana']",kampung daun milik suasana nyaman gunung makan siang makan malam kampung daun romantis tani gemericik air suasana hijau cuaca sejuk makan khas sunda indonesia makan steak cicip menu istimewa nasi timbel nasi campur sunda cocok makan serabi tani minum bajigur hangat nya suasana
"tempat yang cocok untuk relax dengan keluarga , pelayanan nya bagus , makanan enak dan yang pemandangan / pemandangan nya mantap .",positive,tempat yang cocok untuk relax dengan keluarga pelayanan nya bagus makanan enak dan yang pemandangan pemandangan nya mantap ,tempat yang cocok untuk relax dengan keluarga pelayanan nya bagus makanan enak dan yang pemandangan pemandangan nya mantap ,"['tempat', 'yang', 'cocok', 'untuk', 'relax', 'dengan', 'keluarga', 'pelayanan', 'nya', 'bagus', 'makanan', 'enak', 'dan', 'yang', 'pemandangan', 'pemandangan', 'nya', 'mantap']","['tempat', 'yang', 'cocok', 'untuk', 'relax', 'dengan', 'keluarga', 'pelayanan', 'nya', 'bagus', 'makanan', 'enak', 'dan', 'yang', 'pemandangan', 'pemandangan', 'nya', 'mantap']","['cocok', 'relax', 'keluarga', 'pelayanan', 'nya', 'bagus', 'makanan', 'enak', 'pemandangan', 'pemandangan', 'nya', 'mantap']","['cocok', 'relax', 'keluarga', 'layan', 'nya', 'bagus', 'makan', 'enak', 'pandang', 'pandang', 'nya', 'mantap']",cocok relax keluarga layan nya bagus makan enak pandang pandang nya mantap
menteri pendayagunaan aparatur negara dan reformasi birokrasi menyarankan untuk segera melaporkan aparatur sipil negara yang tidak netral .,neutral,menteri pendayagunaan aparatur negara dan reformasi birokrasi menyarankan untuk segera melaporkan aparatur sipil negara yang tidak netral ,menteri pendayagunaan aparatur negara dan reformasi birokrasi menyarankan untuk segera melaporkan aparatur sipil negara yang tidak netral ,"['menteri', 'pendayagunaan', 'aparatur', 'negara', 'dan', 'reformasi', 'birokrasi', 'menyarankan', 'untuk', 'segera', 'melaporkan', 'aparatur', 'sipil', 'negara', 'yang', 'tidak', 'netral']","['menteri', 'pendayagunaan', 'aparatur', 'negara', 'dan', 'reformasi', 'birokrasi', 'menyarankan', 'untuk', 'segera', 'melaporkan', 'aparatur', 'sipil', 'negara', 'yang', 'tidak', 'netral']","['menteri', 'pendayagunaan', 'aparatur', 'negara', 'reformasi', 'birokrasi', 'menyarankan', 'melaporkan', 'aparatur', 'sipil', 'negara', 'netral']","['menteri', 'pendayagunaan', 'aparatur', 'negara', 'reformasi', 'birokrasi', 'saran', 'lapor', 'aparatur', 'sipil', 'negara', 'netral']",menteri pendayagunaan aparatur negara reformasi birokrasi saran lapor aparatur sipil negara netral
gausa terharu begitu ini hanya pencitraan . kalian jangan mau tertipu oleh pencitraan yang dilakukan sama bapak yang satu ini .,negative,gausa terharu begitu ini hanya pencitraan kalian jangan mau tertipu oleh pencitraan yang dilakukan sama bapak yang satu ini ,gausa terharu begitu ini hanya pencitraan kalian jangan mau tertipu oleh pencitraan yang dilakukan sama bapak yang satu ini ,"['gausa', 'terharu', 'begitu', 'ini', 'hanya', 'pencitraan', 'kalian', 'jangan', 'mau', 'tertipu', 'oleh', 'pencitraan', 'yang', 'dilakukan', 'sama', 'bapak', 'yang', 'satu', 'ini']","['gausa', 'terharu', 'begitu', 'ini', 'hanya', 'pencitraan', 'kalian', 'jangan', 'mau', 'tertipu', 'oleh', 'pencitraan', 'yang', 'dilakukan', 'sama', 'bapak', 'yang', 'satu', 'ini']","['gausa', 'terharu', 'pencitraan', 'tertipu', 'pencitraan']","['gausa', 'haru', 'citra', 'tipu', 'citra']",gausa haru citra tipu citra
"resto ini sangat ramai pengunjung , menu yang paling enak dan top batagor nya , ada mie kocok , es oyen dll. untuk tak awal di lantai bawah dan untuk makan di tempat tersedia ruangan yang luas di lantai 2 .",positive,resto ini sangat ramai pengunjung menu yang paling enak dan top batagor nya ada mie kocok es oyen dll untuk tak awal di lantai bawah dan untuk makan di tempat tersedia ruangan yang luas di lantai ,resto ini sangat ramai pengunjung menu yang paling enak dan top batagor nya ada mie kocok es oyen dll untuk tak awal di lantai bawah dan untuk makan di tempat tersedia ruangan yang luas di lantai ,"['resto', 'ini', 'sangat', 'ramai', 'pengunjung', 'menu', 'yang', 'paling', 'enak', 'dan', 'top', 'batagor', 'nya', 'ada', 'mie', 'kocok', 'es', 'oyen', 'dll', 'untuk', 'tak', 'awal', 'di', 'lantai', 'bawah', 'dan', 'untuk', 'makan', 'di', 'tempat', 'tersedia', 'ruangan', 'yang', 'luas', 'di', 'lantai']","['resto', 'ini', 'sangat', 'ramai', 'pengunjung', 'menu', 'yang', 'paling', 'enak', 'dan', 'top', 'batagor', 'nya', 'ada', 'mie', 'kocok', 'es', 'oyen', 'dll', 'untuk', 'tak', 'awal', 'di', 'lantai', 'bawah', 'dan', 'untuk', 'makan', 'di', 'tempat', 'tersedia', 'ruangan', 'yang', 'luas', 'di', 'lantai']","['resto', 'ramai', 'pengunjung', 'menu', 'enak', 'top', 'batagor', 'nya', 'mie', 'kocok', 'es', 'oyen', 'dll', 'lantai', 'makan', 'tersedia', 'ruangan', 'luas', 'lantai']","['resto', 'ramai', 'unjung', 'menu', 'enak', 'top', 'batagor', 'nya', 'mie', 'kocok', 'es', 'oyen', 'dll', 'lantai', 'makan', 'sedia', 'ruang', 'luas', 'lantai']",resto ramai unjung menu enak top batagor nya mie kocok es oyen dll lantai makan sedia ruang luas lantai
