text,sentiment,cleaning,casefolding,tokenizing,normalisasi,stopword,steeming,cleaned
"tua bangka tidak tahu diri , bukan nya makin sadar dan istirahat di masa tua malah bikin masalah . mencalonkan diri lagi jadi presiden . nanti linglung",negative,tua bangka tidak tahu diri bukan nya makin sadar dan istirahat di masa tua malah bikin masalah mencalonkan diri lagi jadi presiden nanti linglung,tua bangka tidak tahu diri bukan nya makin sadar dan istirahat di masa tua malah bikin masalah mencalonkan diri lagi jadi presiden nanti linglung,"['tua', 'bangka', 'tidak', 'tahu', 'diri', 'bukan', 'nya', 'makin', 'sadar', 'dan', 'istirahat', 'di', 'masa', 'tua', 'malah', 'bikin', 'masalah', 'mencalonkan', 'diri', 'lagi', 'jadi', 'presiden', 'nanti', 'linglung']","['tua', 'bangka', 'tidak', 'tahu', 'diri', 'bukan', 'nya', 'makin', 'sadar', 'dan', 'istirahat', 'di', 'masa', 'tua', 'malah', 'bikin', 'masalah', 'mencalonkan', 'diri', 'lagi', 'jadi', 'presiden', 'nanti', 'linglung']","['tua', 'bangka', 'nya', 'sadar', 'istirahat', 'tua', 'bikin', 'mencalonkan', 'presiden', 'linglung']","['tua', 'bangka', 'nya', 'sadar', 'istirahat', 'tua', 'bikin', 'calon', 'presiden', 'linglung']",tua bangka nya sadar istirahat tua bikin calon presiden linglung
saat ini kami sarankan kamu untuk melakukan penarikan kembali dana kamu dengan nomor rekening lain yang belum terdaftar di akun tokopedia kamu ya .,neutral,saat ini kami sarankan kamu untuk melakukan penarikan kembali dana kamu dengan nomor rekening lain yang belum terdaftar di akun tokopedia kamu ya ,saat ini kami sarankan kamu untuk melakukan penarikan kembali dana kamu dengan nomor rekening lain yang belum terdaftar di akun tokopedia kamu ya ,"['saat', 'ini', 'kami', 'sarankan', 'kamu', 'untuk', 'melakukan', 'penarikan', 'kembali', 'dana', 'kamu', 'dengan', 'nomor', 'rekening', 'lain', 'yang', 'belum', 'terdaftar', 'di', 'akun', 'tokopedia', 'kamu', 'ya']","['saat', 'ini', 'kami', 'sarankan', 'kamu', 'untuk', 'melakukan', 'penarikan', 'kembali', 'dana', 'kamu', 'dengan', 'nomor', 'rekening', 'lain', 'yang', 'belum', 'terdaftar', 'di', 'akun', 'tokopedia', 'kamu', 'ya']","['sarankan', 'penarikan', 'dana', 'nomor', 'rekening', 'terdaftar', 'akun', 'tokopedia', 'ya']","['saran', 'tari', 'dana', 'nomor', 'rekening', 'daftar', 'akun', 'tokopedia', 'ya']",saran tari dana nomor rekening daftar akun tokopedia ya
"mungkin semuanya gara-gara reda dipo saya jadi bisa makan ikan . ketakutan akan bau amis dan eneng saat makan ikan tidak ada pas makan ikan di sini . menu wajib kalau makan di sini bawal goreng bakar , capcay yapuy dan sambal tyson tentunya . masih tidak suka ikan ? jangan bilang tidak suka makan ikan deh kalau belum mencoba makan di sini !",positive,mungkin semuanya gara gara reda dipo saya jadi bisa makan ikan ketakutan akan bau amis dan eneng saat makan ikan tidak ada pas makan ikan di sini menu wajib kalau makan di sini bawal goreng bakar capcay yapuy dan sambal tyson tentunya masih tidak suka ikan jangan bilang tidak suka makan ikan deh kalau belum mencoba makan di sini ,mungkin semuanya gara gara reda dipo saya jadi bisa makan ikan ketakutan akan bau amis dan eneng saat makan ikan tidak ada pas makan ikan di sini menu wajib kalau makan di sini bawal goreng bakar capcay yapuy dan sambal tyson tentunya masih tidak suka ikan jangan bilang tidak suka makan ikan deh kalau belum mencoba makan di sini ,"['mungkin', 'semuanya', 'gara', 'gara', 'reda', 'dipo', 'saya', 'jadi', 'bisa', 'makan', 'ikan', 'ketakutan', 'akan', 'bau', 'amis', 'dan', 'eneng', 'saat', 'makan', 'ikan', 'tidak', 'ada', 'pas', 'makan', 'ikan', 'di', 'sini', 'menu', 'wajib', 'kalau', 'makan', 'di', 'sini', 'bawal', 'goreng', 'bakar', 'capcay', 'yapuy', 'dan', 'sambal', 'tyson', 'tentunya', 'masih', 'tidak', 'suka', 'ikan', 'jangan', 'bilang', 'tidak', 'suka', 'makan', 'ikan', 'deh', 'kalau', 'belum', 'mencoba', 'makan', 'di', 'sini']","['mungkin', 'semuanya', 'gara', 'gara', 'reda', 'dipo', 'saya', 'jadi', 'bisa', 'makan', 'ikan', 'ketakutan', 'akan', 'bau', 'amis', 'dan', 'eneng', 'saat', 'makan', 'ikan', 'tidak', 'ada', 'pas', 'makan', 'ikan', 'di', 'sini', 'menu', 'wajib', 'kalau', 'makan', 'di', 'sini', 'bawal', 'goreng', 'bakar', 'capcay', 'yapuy', 'dan', 'sambal', 'tyson', 'tentunya', 'masih', 'tidak', 'suka', 'ikan', 'jangan', 'bilang', 'tidak', 'suka', 'makan', 'ikan', 'deh', 'kalau', 'belum', 'mencoba', 'makan', 'di', 'sini']","['gara', 'gara', 'reda', 'dipo', 'makan', 'ikan', 'ketakutan', 'bau', 'amis', 'eneng', 'makan', 'ikan', 'pas', 'makan', 'ikan', 'menu', 'wajib', 'makan', 'bawal', 'goreng', 'bakar', 'capcay', 'yapuy', 'sambal', 'tyson', 'suka', 'ikan', 'bilang', 'suka', 'makan', 'ikan', 'deh', 'mencoba', 'makan']","['gara', 'gara', 'reda', 'dipo', 'makan', 'ikan', 'takut', 'bau', 'amis', 'eneng', 'makan', 'ikan', 'pas', 'makan', 'ikan', 'menu', 'wajib', 'makan', 'bawal', 'goreng', 'bakar', 'capcay', 'yapuy', 'sambal', 'tyson', 'suka', 'ikan', 'bilang', 'suka', 'makan', 'ikan', 'deh', 'coba', 'makan']",gara gara reda dipo makan ikan takut bau amis eneng makan ikan pas makan ikan menu wajib makan bawal goreng bakar capcay yapuy sambal tyson suka ikan bilang suka makan ikan deh coba makan
"wifi di sini selalu eror , makanan dan minuman agak mahal , lumpiah goreng asin sekali , teh susu hanya sedikit enak , lama sekali untuk pesanan",negative,wifi di sini selalu eror makanan dan minuman agak mahal lumpiah goreng asin sekali teh susu hanya sedikit enak lama sekali untuk pesanan,wifi di sini selalu eror makanan dan minuman agak mahal lumpiah goreng asin sekali teh susu hanya sedikit enak lama sekali untuk pesanan,"['wifi', 'di', 'sini', 'selalu', 'eror', 'makanan', 'dan', 'minuman', 'agak', 'mahal', 'lumpiah', 'goreng', 'asin', 'sekali', 'teh', 'susu', 'hanya', 'sedikit', 'enak', 'lama', 'sekali', 'untuk', 'pesanan']","['wifi', 'di', 'sini', 'selalu', 'eror', 'makanan', 'dan', 'minuman', 'agak', 'mahal', 'lumpiah', 'goreng', 'asin', 'sekali', 'teh', 'susu', 'hanya', 'sedikit', 'enak', 'lama', 'sekali', 'untuk', 'pesanan']","['wifi', 'eror', 'makanan', 'minuman', 'mahal', 'lumpiah', 'goreng', 'asin', 'teh', 'susu', 'enak', 'pesanan']","['wifi', 'eror', 'makan', 'minum', 'mahal', 'lumpiah', 'goreng', 'asin', 'teh', 'susu', 'enak', 'pesan']",wifi eror makan minum mahal lumpiah goreng asin teh susu enak pesan
"karena beberapa waktu yang lalu saya pernah makan di sapu lidi dan saya menyukai nya , maka pada saat saya ke bandung kembali , saya pun mengajak keluarga saya untuk makan di sana , tetapi ternyata makanan nya tidak seenak dahulu , pelayanan nya pun kurang . saya memesan karedok , ikan bakar daun , genjer tumis dan sate kambing . makanan nya jauh dari perkiraan saya sebelumnya . lalat juga banyak , sehingga suasana makan terganggu bahkan ada beberapa kucing berkeliaran . meja-meja bekas orang makan .",negative,karena beberapa waktu yang lalu saya pernah makan di sapu lidi dan saya menyukai nya maka pada saat saya ke bandung kembali saya pun mengajak keluarga saya untuk makan di sana tetapi ternyata makanan nya tidak seenak dahulu pelayanan nya pun kurang saya memesan karedok ikan bakar daun genjer tumis dan sate kambing makanan nya jauh dari perkiraan saya sebelumnya lalat juga banyak sehingga suasana makan terganggu bahkan ada beberapa kucing berkeliaran meja meja bekas orang makan ,karena beberapa waktu yang lalu saya pernah makan di sapu lidi dan saya menyukai nya maka pada saat saya ke bandung kembali saya pun mengajak keluarga saya untuk makan di sana tetapi ternyata makanan nya tidak seenak dahulu pelayanan nya pun kurang saya memesan karedok ikan bakar daun genjer tumis dan sate kambing makanan nya jauh dari perkiraan saya sebelumnya lalat juga banyak sehingga suasana makan terganggu bahkan ada beberapa kucing berkeliaran meja meja bekas orang makan ,"['karena', 'beberapa', 'waktu', 'yang', 'lalu', 'saya', 'pernah', 'makan', 'di', 'sapu', 'lidi', 'dan', 'saya', 'menyukai', 'nya', 'maka', 'pada', 'saat', 'saya', 'ke', 'bandung', 'kembali', 'saya', 'pun', 'mengajak', 'keluarga', 'saya', 'untuk', 'makan', 'di', 'sana', 'tetapi', 'ternyata', 'makanan', 'nya', 'tidak', 'seenak', 'dahulu', 'pelayanan', 'nya', 'pun', 'kurang', 'saya', 'memesan', 'karedok', 'ikan', 'bakar', 'daun', 'genjer', 'tumis', 'dan', 'sate', 'kambing', 'makanan', 'nya', 'jauh', 'dari', 'perkiraan', 'saya', 'sebelumnya', 'lalat', 'juga', 'banyak', 'sehingga', 'suasana', 'makan', 'terganggu', 'bahkan', 'ada', 'beberapa', 'kucing', 'berkeliaran', 'meja', 'meja', 'bekas', 'orang', 'makan']","['karena', 'beberapa', 'waktu', 'yang', 'lalu', 'saya', 'pernah', 'makan', 'di', 'sapu', 'lidi', 'dan', 'saya', 'menyukai', 'nya', 'maka', 'pada', 'saat', 'saya', 'ke', 'bandung', 'kembali', 'saya', 'pun', 'mengajak', 'keluarga', 'saya', 'untuk', 'makan', 'di', 'sana', 'tetapi', 'ternyata', 'makanan', 'nya', 'tidak', 'seenak', 'dahulu', 'pelayanan', 'nya', 'pun', 'kurang', 'saya', 'memesan', 'karedok', 'ikan', 'bakar', 'daun', 'genjer', 'tumis', 'dan', 'sate', 'kambing', 'makanan', 'nya', 'jauh', 'dari', 'perkiraan', 'saya', 'sebelumnya', 'lalat', 'juga', 'banyak', 'sehingga', 'suasana', 'makan', 'terganggu', 'bahkan', 'ada', 'beberapa', 'kucing', 'berkeliaran', 'meja', 'meja', 'bekas', 'orang', 'makan']","['makan', 'sapu', 'lidi', 'menyukai', 'nya', 'bandung', 'mengajak', 'keluarga', 'makan', 'makanan', 'nya', 'seenak', 'pelayanan', 'nya', 'memesan', 'karedok', 'ikan', 'bakar', 'daun', 'genjer', 'tumis', 'sate', 'kambing', 'makanan', 'nya', 'perkiraan', 'lalat', 'suasana', 'makan', 'terganggu', 'kucing', 'berkeliaran', 'meja', 'meja', 'bekas', 'orang', 'makan']","['makan', 'sapu', 'lidi', 'suka', 'nya', 'bandung', 'ajak', 'keluarga', 'makan', 'makan', 'nya', 'enak', 'layan', 'nya', 'mes', 'karedok', 'ikan', 'bakar', 'daun', 'genjer', 'tumis', 'sate', 'kambing', 'makan', 'nya', 'kira', 'lalat', 'suasana', 'makan', 'ganggu', 'kucing', 'liar', 'meja', 'meja', 'bekas', 'orang', 'makan']",makan sapu lidi suka nya bandung ajak keluarga makan makan nya enak layan nya mes karedok ikan bakar daun genjer tumis sate kambing makan nya kira lalat suasana makan ganggu kucing liar meja meja bekas orang makan
"saya bersama rekan kerja sengaja mencoba makan siang di sambal khas karmila cab . buah batu bandung , untuk tempat terbilang cozzy dan cukup nyaman jika di lantai atas , sedangkan lantai dasar saya rasa tidak lebih dari tempat makan makanan cepat saji yang cukup penuh dengan hiruk pikuk pelanggan . rasa ayam bakar di sini sangat saya rekomendasikan bersama sambal mangga . terkait harga terbilang relative .",positive,saya bersama rekan kerja sengaja mencoba makan siang di sambal khas karmila cab buah batu bandung untuk tempat terbilang cozzy dan cukup nyaman jika di lantai atas sedangkan lantai dasar saya rasa tidak lebih dari tempat makan makanan cepat saji yang cukup penuh dengan hiruk pikuk pelanggan rasa ayam bakar di sini sangat saya rekomendasikan bersama sambal mangga terkait harga terbilang relative ,saya bersama rekan kerja sengaja mencoba makan siang di sambal khas karmila cab buah batu bandung untuk tempat terbilang cozzy dan cukup nyaman jika di lantai atas sedangkan lantai dasar saya rasa tidak lebih dari tempat makan makanan cepat saji yang cukup penuh dengan hiruk pikuk pelanggan rasa ayam bakar di sini sangat saya rekomendasikan bersama sambal mangga terkait harga terbilang relative ,"['saya', 'bersama', 'rekan', 'kerja', 'sengaja', 'mencoba', 'makan', 'siang', 'di', 'sambal', 'khas', 'karmila', 'cab', 'buah', 'batu', 'bandung', 'untuk', 'tempat', 'terbilang', 'cozzy', 'dan', 'cukup', 'nyaman', 'jika', 'di', 'lantai', 'atas', 'sedangkan', 'lantai', 'dasar', 'saya', 'rasa', 'tidak', 'lebih', 'dari', 'tempat', 'makan', 'makanan', 'cepat', 'saji', 'yang', 'cukup', 'penuh', 'dengan', 'hiruk', 'pikuk', 'pelanggan', 'rasa', 'ayam', 'bakar', 'di', 'sini', 'sangat', 'saya', 'rekomendasikan', 'bersama', 'sambal', 'mangga', 'terkait', 'harga', 'terbilang', 'relative']","['saya', 'bersama', 'rekan', 'kerja', 'sengaja', 'mencoba', 'makan', 'siang', 'di', 'sambal', 'khas', 'karmila', 'cab', 'buah', 'batu', 'bandung', 'untuk', 'tempat', 'terbilang', 'cozzy', 'dan', 'cukup', 'nyaman', 'jika', 'di', 'lantai', 'atas', 'sedangkan', 'lantai', 'dasar', 'saya', 'rasa', 'tidak', 'lebih', 'dari', 'tempat', 'makan', 'makanan', 'cepat', 'saji', 'yang', 'cukup', 'penuh', 'dengan', 'hiruk', 'pikuk', 'pelanggan', 'rasa', 'ayam', 'bakar', 'di', 'sini', 'sangat', 'saya', 'rekomendasikan', 'bersama', 'sambal', 'mangga', 'terkait', 'harga', 'terbilang', 'relative']","['rekan', 'kerja', 'sengaja', 'mencoba', 'makan', 'siang', 'sambal', 'khas', 'karmila', 'cab', 'buah', 'batu', 'bandung', 'terbilang', 'cozzy', 'nyaman', 'lantai', 'lantai', 'dasar', 'makan', 'makanan', 'cepat', 'saji', 'penuh', 'hiruk', 'pikuk', 'pelanggan', 'ayam', 'bakar', 'rekomendasikan', 'sambal', 'mangga', 'terkait', 'harga', 'terbilang', 'relative']","['rekan', 'kerja', 'sengaja', 'coba', 'makan', 'siang', 'sambal', 'khas', 'karmila', 'cab', 'buah', 'batu', 'bandung', 'bilang', 'cozzy', 'nyaman', 'lantai', 'lantai', 'dasar', 'makan', 'makan', 'cepat', 'saji', 'penuh', 'hiruk', 'pikuk', 'langgan', 'ayam', 'bakar', 'rekomendasi', 'sambal', 'mangga', 'kait', 'harga', 'bilang', 'relative']",rekan kerja sengaja coba makan siang sambal khas karmila cab buah batu bandung bilang cozzy nyaman lantai lantai dasar makan makan cepat saji penuh hiruk pikuk langgan ayam bakar rekomendasi sambal mangga kait harga bilang relative
"memang banyak bacot sih , omongan doang gede bocah , kalau memang lu simpatik ke suku asmat , suruh mahasiswa dokter terbaik mu datang untuk ke papua , biar kalian tahu rasanya nyamuk malaria itu seperti apa",negative,memang banyak bacot sih omongan doang gede bocah kalau memang lu simpatik ke suku asmat suruh mahasiswa dokter terbaik mu datang untuk ke papua biar kalian tahu rasanya nyamuk malaria itu seperti apa,memang banyak bacot sih omongan doang gede bocah kalau memang lu simpatik ke suku asmat suruh mahasiswa dokter terbaik mu datang untuk ke papua biar kalian tahu rasanya nyamuk malaria itu seperti apa,"['memang', 'banyak', 'bacot', 'sih', 'omongan', 'doang', 'gede', 'bocah', 'kalau', 'memang', 'lu', 'simpatik', 'ke', 'suku', 'asmat', 'suruh', 'mahasiswa', 'dokter', 'terbaik', 'mu', 'datang', 'untuk', 'ke', 'papua', 'biar', 'kalian', 'tahu', 'rasanya', 'nyamuk', 'malaria', 'itu', 'seperti', 'apa']","['memang', 'banyak', 'bacot', 'sih', 'omongan', 'doang', 'gede', 'bocah', 'kalau', 'memang', 'lu', 'simpatik', 'ke', 'suku', 'asmat', 'suruh', 'mahasiswa', 'dokter', 'terbaik', 'mu', 'datang', 'untuk', 'ke', 'papua', 'biar', 'kalian', 'tahu', 'rasanya', 'nyamuk', 'malaria', 'itu', 'seperti', 'apa']","['bacot', 'sih', 'omongan', 'doang', 'gede', 'bocah', 'lu', 'simpatik', 'suku', 'asmat', 'suruh', 'mahasiswa', 'dokter', 'terbaik', 'mu', 'papua', 'biar', 'nyamuk', 'malaria']","['bacot', 'sih', 'omong', 'doang', 'gede', 'bocah', 'lu', 'simpatik', 'suku', 'asmat', 'suruh', 'mahasiswa', 'dokter', 'baik', 'mu', 'papua', 'biar', 'nyamuk', 'malaria']",bacot sih omong doang gede bocah lu simpatik suku asmat suruh mahasiswa dokter baik mu papua biar nyamuk malaria
"mohon informasikan atm mana saja di semarang yang bisa untuk tarik tunai melalui bca mobile , terima kasih",neutral,mohon informasikan atm mana saja di semarang yang bisa untuk tarik tunai melalui bca mobile terima kasih,mohon informasikan atm mana saja di semarang yang bisa untuk tarik tunai melalui bca mobile terima kasih,"['mohon', 'informasikan', 'atm', 'mana', 'saja', 'di', 'semarang', 'yang', 'bisa', 'untuk', 'tarik', 'tunai', 'melalui', 'bca', 'mobile', 'terima', 'kasih']","['mohon', 'informasikan', 'atm', 'mana', 'saja', 'di', 'semarang', 'yang', 'bisa', 'untuk', 'tarik', 'tunai', 'melalui', 'baca', 'mobile', 'terima', 'kasih']","['mohon', 'informasikan', 'atm', 'semarang', 'tarik', 'tunai', 'baca', 'mobile', 'terima', 'kasih']","['mohon', 'informasi', 'atm', 'semarang', 'tarik', 'tunai', 'baca', 'mobile', 'terima', 'kasih']",mohon informasi atm semarang tarik tunai baca mobile terima kasih
"makanan tidak ada yang bisa dipesan , kopi juga tidak ada . pesan onion ring dikasih calamari , chicken katsu tipis sekali plus nasi 35 ribu tidak sepadan banget . bawaan nya pengin marah . maaf tidak bakal balik lagi .",negative,makanan tidak ada yang bisa dipesan kopi juga tidak ada pesan onion ring dikasih calamari chicken katsu tipis sekali plus nasi ribu tidak sepadan banget bawaan nya pengin marah maaf tidak bakal balik lagi ,makanan tidak ada yang bisa dipesan kopi juga tidak ada pesan onion ring dikasih calamari chicken katsu tipis sekali plus nasi ribu tidak sepadan banget bawaan nya pengin marah maaf tidak bakal balik lagi ,"['makanan', 'tidak', 'ada', 'yang', 'bisa', 'dipesan', 'kopi', 'juga', 'tidak', 'ada', 'pesan', 'onion', 'ring', 'dikasih', 'calamari', 'chicken', 'katsu', 'tipis', 'sekali', 'plus', 'nasi', 'ribu', 'tidak', 'sepadan', 'banget', 'bawaan', 'nya', 'pengin', 'marah', 'maaf', 'tidak', 'bakal', 'balik', 'lagi']","['makanan', 'tidak', 'ada', 'yang', 'bisa', 'dipesan', 'kopi', 'juga', 'tidak', 'ada', 'pesan', 'onion', 'ring', 'dikasih', 'calamari', 'chicken', 'katsu', 'tipis', 'sekali', 'plus', 'nasi', 'ribu', 'tidak', 'sepadan', 'banget', 'bawaan', 'nya', 'pengin', 'marah', 'maaf', 'tidak', 'bakal', 'balik', 'lagi']","['makanan', 'dipesan', 'kopi', 'pesan', 'onion', 'ring', 'dikasih', 'calamari', 'chicken', 'katsu', 'tipis', 'plus', 'nasi', 'ribu', 'sepadan', 'banget', 'bawaan', 'nya', 'pengin', 'marah', 'maaf']","['makan', 'pes', 'kopi', 'pesan', 'onion', 'ring', 'kasih', 'calamari', 'chicken', 'katsu', 'tipis', 'plus', 'nasi', 'ribu', 'padan', 'banget', 'bawa', 'nya', 'pengin', 'marah', 'maaf']",makan pes kopi pesan onion ring kasih calamari chicken katsu tipis plus nasi ribu padan banget bawa nya pengin marah maaf
jual ikea tolsby bingkai untuk 2 gambar bingkai photo bingkai foto - magis Jakarta tokopedia lewat,neutral,jual ikea tolsby bingkai untuk gambar bingkai photo bingkai foto magis Jakarta tokopedia lewat,jual ikea tolsby bingkai untuk gambar bingkai photo bingkai foto magis jakarta tokopedia lewat,"['jual', 'ikea', 'tolsby', 'bingkai', 'untuk', 'gambar', 'bingkai', 'photo', 'bingkai', 'foto', 'magis', 'jakarta', 'tokopedia', 'lewat']","['jual', 'ikea', 'tolsby', 'bingkai', 'untuk', 'gambar', 'bingkai', 'photo', 'bingkai', 'foto', 'magis', 'jakarta', 'tokopedia', 'lewat']","['jual', 'ikea', 'tolsby', 'bingkai', 'gambar', 'bingkai', 'photo', 'bingkai', 'foto', 'magis', 'jakarta', 'tokopedia']","['jual', 'ikea', 'tolsby', 'bingkai', 'gambar', 'bingkai', 'photo', 'bingkai', 'foto', 'magis', 'jakarta', 'tokopedia']",jual ikea tolsby bingkai gambar bingkai photo bingkai foto magis jakarta tokopedia
tim pembantu gubernur dki anies baswedan dapat tunggangan toyota corolla altis nantinya ketua tgupp mendapat .,neutral,tim pembantu gubernur dki anies baswedan dapat tunggangan toyota corolla altis nantinya ketua tgupp mendapat ,tim pembantu gubernur dki anies baswedan dapat tunggangan toyota corolla altis nantinya ketua tgupp mendapat ,"['tim', 'pembantu', 'gubernur', 'dki', 'anies', 'baswedan', 'dapat', 'tunggangan', 'toyota', 'corolla', 'altis', 'nantinya', 'ketua', 'tgupp', 'mendapat']","['tim', 'pembantu', 'gubernur', 'dki', 'anies', 'baswedan', 'dapat', 'tunggangan', 'toyota', 'corolla', 'altis', 'nantinya', 'ketua', 'tgupp', 'mendapat']","['tim', 'pembantu', 'gubernur', 'dki', 'anies', 'baswedan', 'tunggangan', 'toyota', 'corolla', 'altis', 'ketua', 'tgupp']","['tim', 'bantu', 'gubernur', 'dki', 'anies', 'baswedan', 'tunggang', 'toyota', 'corolla', 'altis', 'ketua', 'tgupp']",tim bantu gubernur dki anies baswedan tunggang toyota corolla altis ketua tgupp
"ayam goreng kecap yang manis , empuk , dan enak . berbeda dengan ayam dan cara masak ayam goreng lainnya , ayam djogja selalu jadi pilihan alternatif kalau saya dan istri ingin makan ayam enak yang tidak digoreng biasa . suasana tempat makan nya sendiri nyaman dan rasa ayam nya jelas perlu dicoba .",positive,ayam goreng kecap yang manis empuk dan enak berbeda dengan ayam dan cara masak ayam goreng lainnya ayam djogja selalu jadi pilihan alternatif kalau saya dan istri ingin makan ayam enak yang tidak digoreng biasa suasana tempat makan nya sendiri nyaman dan rasa ayam nya jelas perlu dicoba ,ayam goreng kecap yang manis empuk dan enak berbeda dengan ayam dan cara masak ayam goreng lainnya ayam djogja selalu jadi pilihan alternatif kalau saya dan istri ingin makan ayam enak yang tidak digoreng biasa suasana tempat makan nya sendiri nyaman dan rasa ayam nya jelas perlu dicoba ,"['ayam', 'goreng', 'kecap', 'yang', 'manis', 'empuk', 'dan', 'enak', 'berbeda', 'dengan', 'ayam', 'dan', 'cara', 'masak', 'ayam', 'goreng', 'lainnya', 'ayam', 'djogja', 'selalu', 'jadi', 'pilihan', 'alternatif', 'kalau', 'saya', 'dan', 'istri', 'ingin', 'makan', 'ayam', 'enak', 'yang', 'tidak', 'digoreng', 'biasa', 'suasana', 'tempat', 'makan', 'nya', 'sendiri', 'nyaman', 'dan', 'rasa', 'ayam', 'nya', 'jelas', 'perlu', 'dicoba']","['ayam', 'goreng', 'kecap', 'yang', 'manis', 'empuk', 'dan', 'enak', 'berbeda', 'dengan', 'ayam', 'dan', 'cara', 'masak', 'ayam', 'goreng', 'lainnya', 'ayam', 'djogja', 'selalu', 'jadi', 'pilihan', 'alternatif', 'kalau', 'saya', 'dan', 'istri', 'ingin', 'makan', 'ayam', 'enak', 'yang', 'tidak', 'digoreng', 'biasa', 'suasana', 'tempat', 'makan', 'nya', 'sendiri', 'nyaman', 'dan', 'rasa', 'ayam', 'nya', 'jelas', 'perlu', 'dicoba']","['ayam', 'goreng', 'kecap', 'manis', 'empuk', 'enak', 'berbeda', 'ayam', 'masak', 'ayam', 'goreng', 'ayam', 'djogja', 'pilihan', 'alternatif', 'istri', 'makan', 'ayam', 'enak', 'digoreng', 'suasana', 'makan', 'nya', 'nyaman', 'ayam', 'nya', 'dicoba']","['ayam', 'goreng', 'kecap', 'manis', 'empuk', 'enak', 'beda', 'ayam', 'masak', 'ayam', 'goreng', 'ayam', 'djogja', 'pilih', 'alternatif', 'istri', 'makan', 'ayam', 'enak', 'goreng', 'suasana', 'makan', 'nya', 'nyaman', 'ayam', 'nya', 'coba']",ayam goreng kecap manis empuk enak beda ayam masak ayam goreng ayam djogja pilih alternatif istri makan ayam enak goreng suasana makan nya nyaman ayam nya coba
"ini adalah salah satu restoran chinese yang sudah ada sejak lama . masakan dari kepiting nya favorit juara . biasa saya pesan kepiting rebus , babat toge dan cah kangkung",positive,ini adalah salah satu restoran chinese yang sudah ada sejak lama masakan dari kepiting nya favorit juara biasa saya pesan kepiting rebus babat toge dan cah kangkung,ini adalah salah satu restoran chinese yang sudah ada sejak lama masakan dari kepiting nya favorit juara biasa saya pesan kepiting rebus babat toge dan cah kangkung,"['ini', 'adalah', 'salah', 'satu', 'restoran', 'chinese', 'yang', 'sudah', 'ada', 'sejak', 'lama', 'masakan', 'dari', 'kepiting', 'nya', 'favorit', 'juara', 'biasa', 'saya', 'pesan', 'kepiting', 'rebus', 'babat', 'toge', 'dan', 'cah', 'kangkung']","['ini', 'adalah', 'salah', 'satu', 'restoran', 'chinese', 'yang', 'sudah', 'ada', 'sejak', 'lama', 'masakan', 'dari', 'kepiting', 'nya', 'favorit', 'juara', 'biasa', 'saya', 'pesan', 'kepiting', 'rebus', 'babat', 'toge', 'dan', 'cah', 'kangkung']","['salah', 'restoran', 'chinese', 'masakan', 'kepiting', 'nya', 'favorit', 'juara', 'pesan', 'kepiting', 'rebus', 'babat', 'toge', 'cah', 'kangkung']","['salah', 'restoran', 'chinese', 'masakan', 'kepiting', 'nya', 'favorit', 'juara', 'pesan', 'kepiting', 'rebus', 'babat', 'toge', 'cah', 'kangkung']",salah restoran chinese masakan kepiting nya favorit juara pesan kepiting rebus babat toge cah kangkung
kami sarankan untuk menggunakan perangkat lain dulu seperti browser desktop atau laptop untuk melakukan transaksi di tokopedia .,neutral,kami sarankan untuk menggunakan perangkat lain dulu seperti browser desktop atau laptop untuk melakukan transaksi di tokopedia ,kami sarankan untuk menggunakan perangkat lain dulu seperti browser desktop atau laptop untuk melakukan transaksi di tokopedia ,"['kami', 'sarankan', 'untuk', 'menggunakan', 'perangkat', 'lain', 'dulu', 'seperti', 'browser', 'desktop', 'atau', 'laptop', 'untuk', 'melakukan', 'transaksi', 'di', 'tokopedia']","['kami', 'sarankan', 'untuk', 'menggunakan', 'perangkat', 'lain', 'dulu', 'seperti', 'browser', 'desktop', 'atau', 'laptop', 'untuk', 'melakukan', 'transaksi', 'di', 'tokopedia']","['sarankan', 'perangkat', 'browser', 'desktop', 'laptop', 'transaksi', 'tokopedia']","['saran', 'perangkat', 'browser', 'desktop', 'laptop', 'transaksi', 'tokopedia']",saran perangkat browser desktop laptop transaksi tokopedia
